"일시","대여소명","대여건수","반납건수"
"2023-08-14","130. 신촌역(2호선) 7번출구 앞","2","2"
"2023-08-14","5865.더리브오피스텔 앞","1","0"
"2023-08-14","5768.방이삼거리","1","1"
"2023-08-14","807. 서울역 12번 출구 앞","1","1"
"2023-08-14","808. 서빙고동 금호맨션 앞","0","3"
"2023-08-14","809. 한남 유수지 복개주차장","1","0"
"2023-08-14","811. 녹사평역1번출구","0","1"
"2023-08-14","387. 훈련원공원주차장 앞","2","2"
"2023-08-14","134. 연세로 명물길","2","3"
"2023-08-14","561. 서울숲역 2번출구 앞","1","1"
"2023-08-14","563. 성동세무서 건너편","1","1"
"2023-08-14","567. 성수역 2번출구 앞","1","0"
"2023-08-14","568. 청계8가 사거리 B","1","1"
"2023-08-14","583. 청계천 생태교실 앞","1","1"
"2023-08-14","571. 세종대학교 대양AI센터","1","1"
"2023-08-14","574. 아차산역4번출구","1","1"
"2023-08-14","137. 신촌기차역입구 교차로","1","0"
"2023-08-14","623. 서울시립대 정문 앞 B","1","0"
"2023-08-14","634. 외국어대 정문 앞","0","1"
"2023-08-14","640. 동대문경찰서 교차로","2","2"
"2023-08-14","268. 그랜드컨벤션센터 앞","1","1"
"2023-08-14","272. 당산육갑문","1","2"
"2023-08-14","825. 서빙고동 주민센터 앞","9","3"
"2023-08-14","388. 동성중학교 앞","0","1"
"2023-08-14","584. 광진광장 교통섬","1","1"
"2023-08-14","907. CJ 드림시티","0","2"
"2023-08-14","588. 뚝섬 유원지역","3","4"
"2023-08-14","103. 망원역 2번출구 앞","0","2"
"2023-08-14","589. 성수역3번출구","0","1"
"2023-08-14","209. 유진투자증권빌딩 앞","1","0"
"2023-08-14","1232. 잠실주공 521동 건너편","0","2"
"2023-08-14","215. 여의도고교 앞","2","0"
"2023-08-14","217. NH농협은행 앞","2","0"
"2023-08-14","1827. 독산보도육교 앞 자전거 보관소","1","1"
"2023-08-14","2002. 노들역 1번출구","0","1"
"2023-08-14","2037. 동작역 5번출구 동작주차공원","0","1"
"2023-08-14","105. 합정역 5번출구 앞","0","2"
"2023-08-14","225. 앙카라공원 앞","1","1"
"2023-08-14","207. 여의나루역 1번출구 앞","12","17"
"2023-08-14","2217.아크로리버뷰 부지 앞","4","0"
"2023-08-14","2219. 고속터미널역 8-1번, 8-2번 출구 사이","1","1"
"2023-08-14","2262. 한신16차아파트 119동 앞","1","4"
"2023-08-14","2301. 현대고등학교 건너편","1","0"
"2023-08-14","2306. 압구정역 2번 출구 옆","1","4"
"2023-08-14","106. 합정역 7번출구 앞","2","1"
"2023-08-14","1231. 잠실역 6번출구","1","0"
"2023-08-14","1414. 사가정역 2번출구","0","1"
"2023-08-14","420. 서울시 공공자전거 상암센터","1","1"
"2023-08-14","2148. 낙성대역 3번출구 뒤","1","0"
"2023-08-14","418. 월드컵경기장역 3번출구 옆","0","1"
"2023-08-14","1210. 롯데월드타워(잠실역2번출구 쪽)","2","2"
"2023-08-14","1218. 방이역 4번출구","1","1"
"2023-08-14","390. 충무로역 1번출구","2","1"
"2023-08-14","826. 서울역 서부교차로2","0","1"
"2023-08-14","500. 어린이대공원역 3번출구 앞","0","1"
"2023-08-14","450. 효자동 삼거리","2","0"
"2023-08-14","3504. 원일교회","0","1"
"2023-08-14","502. 뚝섬유원지역 1번출구 앞","4","2"
"2023-08-15","108. 서교동 사거리","3","2"
"2023-08-15","949. 연신내역 1번 출구 ","0","1"
"2023-08-15","509. 이마트 버스정류소 옆","1","1"
"2023-08-15","1153. 발산역 1번, 9번 인근 대여소","2","0"
"2023-08-15","1251. 석촌역 2번출구","1","0"
"2023-08-15","511. 서울숲역 5번 출구 옆","3","3"
"2023-08-15","512. 뚝섬역 1번 출구 옆","1","1"
"2023-08-15","1448. 코스트코 상봉점","0","2"
"2023-08-15","109. 제일빌딩 앞","2","8"
"2023-08-15","2271. 내방역 8번출구 앞","1","0"
"2023-08-15","2362. 신사동 가로수길 입구","3","5"
"2023-08-15","2365. K+ 타워 앞","0","2"
"2023-08-15","302. 경복궁역 4번출구 뒤","1","1"
"2023-08-15","303. 광화문역 1번출구 앞","0","1"
"2023-08-15","3515. 서울숲 관리사무소","5","4"
"2023-08-15","115. 마스타 빌딩 앞","1","3"
"2023-08-15","2381. 언주역 6번출구앞","2","0"
"2023-08-15","1158. 가양역 8번출구","1","1"
"2023-08-15","309. 광화문역 6번출구 옆 B","1","2"
"2023-08-15","2164. 관악우체국","1","0"
"2023-08-15","310. 청계광장 옆","0","2"
"2023-08-15","314. 국립현대미술관","1","2"
"2023-08-15","954. 은평뉴타운구파발9단지","0","1"
"2023-08-15","1451. 중랑세무서","2","1"
"2023-08-15","837. 한남나들목 입구","0","1"
"2023-08-15","320. 을지로입구역 4번출구 앞","0","2"
"2023-08-15","2385. 학동역","1","0"
"2023-08-15","321. KEB 하나금융그룹 명동사옥 옆","0","3"
"2023-08-15","324. 신세계백화점 본점 앞","2","0"
"2023-08-15","2297. 남부터미널역 1번출구","0","2"
"2023-08-15","397. 종묘공영주차장 건너편","2","1"
"2023-08-15","430. 장충동먹자골목 앞","4","3"
"2023-08-15","431. 청계천 영도교","1","0"
"2023-08-15","839. 보광동 삼성리버빌아파트 앞","1","1"
"2023-08-15","329. 청계2가 사거리 옆","2","0"
"2023-08-15","961. 불광역 9번 출구","1","0"
"2023-08-15","962. 은평뉴타운 힐데스하임","1","0"
"2023-08-15","334. 종로3가역 2번출구 뒤","3","1"
"2023-08-15","1173. 강서구청사거리(SH타워)","1","0"
"2023-08-15","1175. 대한항공 인력개발센터","1","0"
"2023-08-15","1991. 오류동역 맞은편","1","0"
"2023-08-15","339. 종로4가 사거리","0","2"
"2023-08-15","2503. 반포1동 서초빌딩 앞","1","0"
"2023-08-15","2505. 우성아파트사거리 (기업은행앞)","0","1"
"2023-08-15","2405. 청담공원앞 교차로","1","0"
"2023-08-15","1295. 잠실역 8번출구","0","1"
"2023-08-15","1296. 석촌호수교차로 (송파나루근린공원 앞)","1","1"
"2023-08-15","1297. 석촌호수교차로(동호 팔각정 앞)","0","1"
"2023-08-15","112. 극동방송국 앞","1","0"
"2023-08-15","454. 종로2가 버스정류장 (종각방향)","2","0"
"2023-08-15","346. 맥스타일 앞","0","1"
"2023-08-15","3533. 건대입구역 사거리(롯데백화점)","0","1"
"2023-08-15","433. 을지로입구역 2번출구","1","0"
"2023-08-15","663. 외대앞역 3번출구","0","1"
"2023-08-15","436. 이대역 5번출구","0","2"
"2023-08-15","2183. 동방1교","0","1"
"2023-08-15","2608. 송파구청","0","1"
"2023-08-15","1084. 윤선생빌딩(JYP사옥)","2","0"
"2023-08-15","437. 대흥역 1번출구","2","0"
"2023-08-15","1998. 고척교 교차로","0","1"
"2023-08-15","354. 포르투갈 대사관 앞","0","2"
"2023-08-15","2622. 올림픽공원역 3번출구","6","1"
"2023-08-15","361. 동묘앞역 1번출구 뒤","0","1"
"2023-08-15","362. 청계8가사거리 A","3","0"
"2023-08-15","471.회현사거리 남측","0","2"
"2023-08-15","472.삼일교(시그니쳐 타워)","4","1"
"2023-08-15","474.동대문역사문화공원역 1번출구 뒤편","3","3"
"2023-08-15","475.DDP 패션몰","0","2"
"2023-08-15","113. 홍대입구역 2번출구 앞","4","6"
"2023-08-15","3410.종로3가역 8번출구","1","0"
"2023-08-15","3411.종묘","1","0"
"2023-08-15","368. SK 서린빌딩 앞","2","2"
"2023-08-15","3432.종로2가 사거리","2","5"
"2023-08-15","370. 시청역(2호선) 9번출구 뒤","4","0"
"2023-08-15","371. 동대입구역 6번출구 뒤","1","1"
"2023-08-15","2635.잠실새내역 1번출구","0","2"
"2023-08-15","2637. 아시아지하보도 14번 출구","2","1"
"2023-08-15","372. 약수역 3번출구 뒤","0","1"
"2023-08-15","2418.봉은사역 7번 출구 ","0","1"
"2023-08-15","2419.봉은사역 1,2번 출구 ","1","1"
"2023-08-15","2421. 신논현역 4번출구","2","0"
"2023-08-15","2430.강남파이낸스센터앞(역삼역2번출구)","2","0"
"2023-08-15","118. 광흥창역 2번출구 앞","1","0"
"2023-08-15","2525.반포쇼핑타운 2동 앞","1","4"
"2023-08-15","2538.사평리근린공원","6","6"
"2023-08-15","379. 서울역9번출구","0","1"
"2023-08-15","114. 홍대입구역 8번출구 앞","4","4"
"2023-08-15","145. 공덕역 5번출구","0","1"
"2023-08-15","2725.서울식물원 식물문화센터","0","1"
"2023-08-15","147. 마포역 4번출구 뒤","2","2"
"2023-08-15","2909. 석계역 3번 출구","0","1"
"2023-08-15","2911.상계역중앙시장","1","0"
"2023-08-15","2915.서울과학기술대학교(어학교육원)","2","4"
"2023-08-15","2919.등나무 근린공원(시립북서울미술관 앞) ","0","1"
"2023-08-15","487.신석초교앞 교차로 교통섬","1","1"
"2023-08-15","490.가온문화공원","2","0"
"2023-08-15","493.홍대입구역 6번출구","2","0"
"2023-08-15","497.합정동주민센터 앞","0","1"
"2023-08-15","498.연남동주민센터 앞","3","3"
"2023-08-15","3002.벽산상암스마트큐브 ","3","0"
"2023-08-15","3009. 홍대입구역 사거리","4","4"
"2023-08-15","3010.홍대입구역 3번출구","5","1"
"2023-08-15","853.용산역 맞은편","2","3"
"2023-08-15","857. 현대 안성타워","0","2"
"2023-08-15","864.순천향대학병원(한남오거리)","1","0"
"2023-08-15","866.브라운스톤 남산아파트","0","4"
"2023-08-15","869.노들섬 동측 앞","0","2"
"2023-08-15","870.노들섬 서측 앞","3","0"
"2023-08-15","670.삼육서울병원 버스정류장","2","0"
"2023-08-15","674.고대앞사거리 교통섬","2","0"
"2023-08-15","3571.화양 APT(횡단보도 옆)","1","0"
"2023-08-15","3548.뚝섬역 6번출구","2","3"
"2023-08-15","3559.성동구민종합체육센터 앞","1","0"
"2023-08-15","2094.숭실대학교(중문) ","1","1"
"2023-08-15","122. 신성기사식당 앞","1","1"
"2023-08-15","3600.사근빗물펌프장 건너편","0","4"
"2023-08-15","4765. 동대문디자인플라자","5","6"
"2023-08-15","4607. 국립중앙박물관 -용산가족공원 앞","1","1"
"2023-08-15","4619. 한강트럼프월드3차 앞","1","0"
"2023-08-15","4629. 한강초교보도육교 앞","1","0"
"2023-08-15","3780. 등촌서광아파트","0","1"
"2023-08-15","4105. 서울교통공사사거리 교통섬","1","2"
"2023-08-15","123. 문화촌 공원","1","1"
"2023-08-15","4768. 서울도시건축전시관","0","3"
"2023-08-15","4775. 을지로지하쇼핑센터","2","0"
"2023-08-15","4776. 신세계면세점","1","0"
"2023-08-15","4791. 명동역9번 출구","3","4"
"2023-08-15","4207. 아만티호텔 앞","0","2"
"2023-08-15","4211. 시석빌딩 앞","1","1"
"2023-08-15","548. 자양나들목","0","1"
"2023-08-15","4464. 올림픽공원 북2문 A","0","2"
"2023-08-15","4483. 잠실나들목4","2","2"
"2023-08-15","3764. 관문주유소(GS칼택스) 앞","1","0"
"2023-08-15","4793. 동대문역사문화공원역 5번출구","3","0"
"2023-08-15","4152. 상도효성해링턴플레이스","0","1"
"2023-08-15","4307. 고투몰 gate 15옆","1","1"
"2023-08-15","3629. 청담사거리(신한오피스텔빌딩 앞)","1","1"
"2023-08-15","4007. 노원 을지대학교 병원","2","0"
"2023-08-15","613. 신설동역 10번출구 앞","1","0"
"2023-08-15","4862. 성내교 남단","1","1"
"2023-08-15","227. 양평2나들목 보행통로 입구","0","4"
"2023-08-15","4175. 대방역2번출구","1","1"
"2023-08-15","4564. 63스퀘어","2","1"
"2023-08-15","4565. 영등포 신세계백화점","0","1"
"2023-08-15","4797. KG타워 앞","1","0"
"2023-08-15","4216. 망원정 앞","0","1"
"2023-08-15","3646. 선정릉역 4번 출구","0","1"
"2023-08-15","5059. 화곡2동주민센터","0","1"
"2023-08-15","240. 문래역 4번출구 앞","1","0"
"2023-08-15","4217. 한강공원 망원나들목","6","5"
"2023-08-15","5064. 양천향교역8번출구","1","0"
"2023-08-15","5067. 주원 리젠트 앞","0","1"
"2023-08-15","249. 여의도중학교 옆","7","7"
"2023-08-15","128. 신촌역(2호선) 1번출구 옆","5","1"
"2023-08-15","4244. 당인리발전소 공원 앞","1","0"
"2023-08-15","4246. 상수역새마을금고","1","0"
"2023-08-15","259. 대방역6번출구","0","1"
"2023-08-15","4906. 섬유센터 앞","1","0"
"2023-08-15","4907. 극동스포츠 앞","2","0"
"2023-08-15","4905. 강남경찰서","0","1"
"2023-08-15","4719. 종로문화원 건너편","0","1"
"2023-08-15","5082. 가양역 7번출구","0","1"
"2023-08-15","129. 신촌역(2호선) 6번출구 옆","0","1"
"2023-08-15","703. 오목교역 7번출구 앞","1","1"
"2023-08-15","4386. 현대자동차 동부서비스센터 주변","4","0"
"2023-08-15","4274. 신촌 파랑고래 입구","0","1"
"2023-08-15","5759. 풍납근린공원","1","0"
"2023-08-15","5858. 영등포역5번출구","0","2"
"2023-08-15","5859. 여의도 삼부아파트","2","0"
"2023-08-15","4918. 매봉역 1번출구","1","1"
"2023-08-15","3890. 웰츠타워 오피스텔","0","1"
"2023-08-15","130. 신촌역(2호선) 7번출구 앞","0","4"
"2023-08-15","5095. 원당근린공원","0","1"
"2023-08-15","5870. LG트윈타워 앞","5","1"
"2023-08-15","4643. 한가람아파트 앞","0","1"
"2023-08-15","815. LIG강촌아파트 103동앞","1","0"
"2023-08-15","385. 종각역 5번출구","1","1"
"2023-08-15","181. 망원초록길 입구","1","1"
"2023-08-15","182. 망원2빗물펌프장 앞","1","1"
"2023-08-15","183. 하늘채코오롱아파트 건너편","1","1"
"2023-08-15","561. 서울숲역 2번출구 앞","2","0"
"2023-08-15","565. 옥수역 3번출구","0","3"
"2023-08-15","574. 아차산역4번출구","0","1"
"2023-08-15","576. 광나루역 3번 출구","0","1"
"2023-08-15","631. 답십리역 1번출구","0","1"
"2023-08-15","102. 망원역 1번출구 앞","1","0"
"2023-08-15","138. 신촌동 제1공영주차장 앞","1","1"
"2023-08-15","268. 그랜드컨벤션센터 앞","1","1"
"2023-08-15","819. 선린인터넷 고등학교","1","0"
"2023-08-15","820. 청파동입구 교차로","1","0"
"2023-08-15","825. 서빙고동 주민센터 앞","0","2"
"2023-08-15","201. 진미파라곤 앞","1","0"
"2023-08-15","202. 국민일보 앞","3","0"
"2023-08-15","588. 뚝섬 유원지역","1","0"
"2023-08-15","103. 망원역 2번출구 앞","0","1"
"2023-08-15","589. 성수역3번출구","2","1"
"2023-08-15","205. 산업은행 앞","5","1"
"2023-08-15","1205. 종합운동장역 4번출구","0","2"
"2023-08-15","1206. 9호선종합운동장역 9번출구","1","1"
"2023-08-15","1209. 잠실나루역 (2번 출구 쪽)","0","5"
"2023-08-15","209. 유진투자증권빌딩 앞","3","2"
"2023-08-15","1401. 극동늘푸른아파트","1","0"
"2023-08-15","104. 합정역 1번출구 앞","1","0"
"2023-08-15","214. 금융감독원 앞","0","3"
"2023-08-15","1601. 석계역 문화광장 내 자전거 보관소","1","0"
"2023-08-15","220. 미성아파트 A동 앞","1","0"
"2023-08-15","215. 여의도고교 앞","4","4"
"2023-08-15","2002. 노들역 1번출구","0","1"
"2023-08-15","2020. 장승배기역2번출구뒷편쪽","1","0"
"2023-08-15","2024. 상도역 1번출구","1","0"
"2023-08-15","2025. 흑석역 1번출구","1","0"
"2023-08-15","2027. 중앙대학교 정문 1","0","1"
"2023-08-15","2103. 신림동 우방아파트","1","1"
"2023-08-15","226. 샛강역 1번출구 앞","0","1"
"2023-08-15","2015. 신대방삼거리역 6번출구쪽","1","1"
"2023-08-15","207. 여의나루역 1번출구 앞","12","14"
"2023-08-15","2214. 신반포역 2번출구 앞","1","1"
"2023-08-15","2217.아크로리버뷰 부지 앞","1","1"
"2023-08-15","2219. 고속터미널역 8-1번, 8-2번 출구 사이","2","0"
"2023-08-15","2221. 방일초교 마을버스 정류장","0","1"
"2023-08-15","2262. 한신16차아파트 119동 앞","6","6"
"2023-08-15","2303. 논현역 10번출구","3","0"
"2023-08-15","2308. 압구정파출소 앞","0","4"
"2023-08-15","2348. 포스코사거리(기업은행)","0","1"
"2023-08-15","2314. 청담나들목입구","1","1"
"2023-08-15","106. 합정역 7번출구 앞","1","0"
"2023-08-15","2319. 포스코사거리 서측(수협 삼성동 지점)","0","1"
"2023-08-15","406. 상암월드컵파크 7단지 앞","1","0"
"2023-08-15","2328. 르네상스 호텔 사거리 역삼지하보도 7번출구 앞","1","0"
"2023-08-15","1018. 둔촌 주공 GS 맞은편","2","0"
"2023-08-15","419. 홈플러스 마포점 앞","0","2"
"2023-08-15","2003. 사육신공원앞","2","0"
"2023-08-15","410. 상암중학교 옆","1","1"
"2023-08-15","1210. 롯데월드타워(잠실역2번출구 쪽)","1","2"
"2023-08-15","411. DMC홍보관","2","0"
"2023-08-15","1240. 문정 법조단지4","0","1"
"2023-08-15","1244. 문정 법조단지8","1","0"
"2023-08-15","413. 상암월드컵파크 3단지 후문","0","1"
"2023-08-15","2211. 서초구립반포도서관 앞","1","1"
"2023-08-15","1204. 거여역 3번출구","1","0"
"2023-08-15","390. 충무로역 1번출구","4","0"
"2023-08-15","826. 서울역 서부교차로2","0","1"
"2023-08-15","500. 어린이대공원역 3번출구 앞","1","0"
"2023-08-15","391. 시립미술관","1","0"
"2023-08-15","3500. 군자역2번출구","0","1"
"2023-08-15","3504. 원일교회","1","1"
"2023-08-15","502. 뚝섬유원지역 1번출구 앞","3","5"
"2023-08-16","108. 서교동 사거리","0","1"
"2023-08-16","508. 성수아카데미타워 앞","0","2"
"2023-08-16","510. 뚝도아리수정수센터 버스정류소 옆","1","1"
"2023-08-16","1262. 송파여성문화회관 앞","1","0"
"2023-08-16","109. 제일빌딩 앞","3","0"
"2023-08-16","1535. 효성인텔리안 앞","1","0"
"2023-08-16","301. 경복궁역 7번출구 앞","1","1"
"2023-08-16","303. 광화문역 1번출구 앞","1","0"
"2023-08-16","3514. 왕십리교회옆","1","0"
"2023-08-16","3515. 서울숲 관리사무소","3","2"
"2023-08-16","1961. 신도림테크노근린공원","1","0"
"2023-08-16","1158. 가양역 8번출구","1","0"
"2023-08-16","310. 청계광장 옆","2","0"
"2023-08-16","2169. 봉천역 2번출구","1","0"
"2023-08-16","316. 종각역 1번출구 앞","2","0"
"2023-08-16","828. 숙대입구역 8번","0","1"
"2023-08-16","318. 광교사거리 남측","1","1"
"2023-08-16","837. 한남나들목 입구","0","1"
"2023-08-16","1454. 한국전력공사(동대문 중랑지사)","0","1"
"2023-08-16","2297. 남부터미널역 1번출구","0","1"
